created_at,id,full_text,in_reply_to_screen_name,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries
Sun May 14 00:07:30 +0000 2023,1657538089709862912,The vanilla frozen yogurt and berries is so fricken good at @SamsClub !!! Never get rid of it!,,en,recent,917725903987314689,917725903987314689,✨🌸✨💗✨💜✨🌸,MrsSheGottaVent,,,,,[],False,1,255,0,Tue Oct 10 12:18:00 +0000 2017,4941,,,True,False,4536,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1657007113812549635/7mv0TK3H_normal.jpg,https://pbs.twimg.com/profile_images/1657007113812549635/7mv0TK3H_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[]
Sun May 14 00:00:12 +0000 2023,1657536252604719109,"RT @chaesoberrie: me: “why tf does my back hurt??”

also me: https://t.co/ZHaJMkb6LL",,en,recent,714607828502056960,714607828502056960,𝙎𝙖𝙢𝙍𝘾,Im_Samsclub_,"Guadalajara, Jalisco",𝘽𝙡𝙤𝙣𝙙𝙚 𝙂𝙞𝙧𝙡. 🏳️‍🌈,,,[],False,23,229,0,Tue Mar 29 00:19:17 +0000 2016,1525,,,False,False,287,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1650522235600269313/CeFq3E4h_normal.jpg,https://pbs.twimg.com/profile_images/1650522235600269313/CeFq3E4h_normal.jpg,https://pbs.twimg.com/profile_banners/714607828502056960/1682962875,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
Sat May 13 23:44:36 +0000 2023,1657532326723702793,@SamsClub  @Walmart Please start taking Apple Pay. Thanks.,SamsClub,en,recent,574895385,574895385,Alexis,IWantPubSubs,,Just a teacher who loves Jesus and binge watching tv.,,,[],False,157,231,2,Tue May 08 21:44:58 +0000 2012,23919,,,True,False,5014,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1560407118699794433/JkM10x4T_normal.jpg,https://pbs.twimg.com/profile_images/1560407118699794433/JkM10x4T_normal.jpg,https://pbs.twimg.com/profile_banners/574895385/1486394285,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
Sat May 13 22:15:17 +0000 2023,1657509847426904066,"Earn a $20.00 Sam's Club Egift card When You Sign up Using the Link in t...
https://t.co/NIWqOZokBk via @YouTube 

#SamsClub #Walmart #SamsClubMembership SamsClubDiscount #Shopping #Discount #ClubMembership",,en,recent,507865095,507865095,nerdom,hustlenomics916,"Space, CA","Entrepreneur x Affiliate Marketer

I tweet deals that may contain affiliate links. As an Amazon Associate, I earn from qualifying purchases.

Use the link below",https://t.co/ZG6Z8vDsmb,"[{'url': 'https://t.co/ZG6Z8vDsmb', 'expanded_url': 'https://amzn.to/3PWiEHB', 'display_url': 'amzn.to/3PWiEHB', 'indices': [0, 23]}]",[],False,476,299,29,Tue Feb 28 20:17:52 +0000 2012,361,,,True,False,110190,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1141022401448173569/8vyFwDIG_normal.jpg,https://pbs.twimg.com/profile_images/1141022401448173569/8vyFwDIG_normal.jpg,https://pbs.twimg.com/profile_banners/507865095/1672025745,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
Sat May 13 22:11:54 +0000 2023,1657508998290059269,@shanas621 You're gonna need a Phillips Head jack for that.   btw...@SamsClub will repair it at no charge if you're a member.,shanas621,en,recent,872565505,872565505,Vincent Jim Fazzino,VJFazzino,Maine & NorCal,"Ecolab/39yrs; World traveler ; Tulane MBA ;  EM & Energy trader;  Nice guy from New Orleans. Knights of Columbus Grand Knight, Horse Racing, Saints, Maine",,,[],False,582,1311,2,Wed Oct 10 21:54:26 +0000 2012,6485,,,False,False,9742,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1625343707280199684/X37GmWQ__normal.jpg,https://pbs.twimg.com/profile_images/1625343707280199684/X37GmWQ__normal.jpg,https://pbs.twimg.com/profile_banners/872565505/1676347002,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
Sat May 13 21:46:57 +0000 2023,1657502718766792704,@VIZIO @SamsClub That’s very great,VIZIO,en,recent,1305248120985530373,1305248120985530373,Friendly Mountain12,mtn12_,,@paramountwiki administrator account,https://t.co/TOeZBFrlIi,"[{'url': 'https://t.co/TOeZBFrlIi', 'expanded_url': 'https://community.fandom.com/wiki/User:Friendly_Mountain12', 'display_url': 'community.fandom.com/wiki/User:Frie…', 'indices': [0, 23]}]",[],False,40,66,0,Sun Sep 13 20:53:06 +0000 2020,520,,,False,False,8226,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1590449694995619841/GnLN8rOA_normal.jpg,https://pbs.twimg.com/profile_images/1590449694995619841/GnLN8rOA_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
Sat May 13 21:46:51 +0000 2023,1657502692397264900,@VIZIO @SamsClub This is so amazing,VIZIO,en,recent,2171003965,2171003965,jmk,jkline120,"Ohio, USA",,,,[],False,1746,3804,4,Sat Nov 02 21:55:59 +0000 2013,179845,,,True,False,129894,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1162072402609745920/XY5TeRTg_normal.jpg,https://pbs.twimg.com/profile_images/1162072402609745920/XY5TeRTg_normal.jpg,,0084B4,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[]
Sat May 13 21:46:14 +0000 2023,1657502536104804352,"RT @peggy0242: Ha...we have 2 Sam's Clubs withing a 15 mile radius here, and now we'll have a Costco between them. Costco moving into Walma…",,en,recent,1361731843612106754,1361731843612106754,Onmytitswhaaaat?,onmytitswhaaaat,"Arkansas, USA",Ratchet side outlet. Pragmatist. High a lot so spelling sucks. 2 asshole pugs. No DMs unless we R cool. @onmytitswhaaaat on Post. 🟧🟦💚❤️💜🖤🤎💙🧡💛,,,[],False,1405,3536,1,Tue Feb 16 17:39:19 +0000 2021,122862,,,False,False,50359,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1649538499404615681/mk1XNawX_normal.jpg,https://pbs.twimg.com/profile_images/1649538499404615681/mk1XNawX_normal.jpg,https://pbs.twimg.com/profile_banners/1361731843612106754/1682043902,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
Sat May 13 21:41:05 +0000 2023,1657501241654534146,"Need a last minute #MothersDay gift? 💐 The VIZIO M-Series Sound Bar with Dolby Atmos is JUST $249 NOW at @SamsClub.

GET THIS DEAL HERE: https://t.co/PStca3jYlN https://t.co/R9cfYGQUhV",,en,recent,18970145,18970145,VIZIO,VIZIO,"Irvine, CA","VIZIO elevates your entertainment with smart TVs and award-winning sound bars. Show us how you share with #VIZIOgram. 

For Support: @VIZIOSupport",https://t.co/C3ghbt6fOC,"[{'url': 'https://t.co/C3ghbt6fOC', 'expanded_url': 'https://linktr.ee/vizio', 'display_url': 'linktr.ee/vizio', 'indices': [0, 23]}]",[],False,41449,332,444,Wed Jan 14 07:38:55 +0000 2009,4181,,,False,False,28810,,False,False,False,A4A4A4,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1374869472733884421/uBS0C4kB_normal.jpg,https://pbs.twimg.com/profile_images/1374869472733884421/uBS0C4kB_normal.jpg,https://pbs.twimg.com/profile_banners/18970145/1650393192,4DB5AB,000000,474647,8A8A8A,False,False,False,False,False,False,False,none,[]
Sat May 13 21:26:16 +0000 2023,1657497513044201472,"Frigo Cheese, Sam's Club - Hanover, Pennsylvania - Cheese taste chemically almost like moldy. Very hard to describe taste. Expires 30jun2354. Stomach is upset and vomiting... Read more at: https://t.co/8XW1eLkbPu 
 #frigocheese #samsclub #cheese https://t.co/GCYvIXLrFF",,en,recent,921197448885886977,921197448885886977,Iwaspoisoned.com,iwaspoisoned_,ig @/iwaspoisoned,Report food poisoning at https://t.co/uHLNOVKOTH + sign up for our free consumer food safety alerts for your city. The #1 consumer food safety platform in the world.,https://t.co/B8nseICiJg,"[{'url': 'https://t.co/B8nseICiJg', 'expanded_url': 'https://iwaspoisoned.com', 'display_url': 'iwaspoisoned.com', 'indices': [0, 23]}]","[{'url': 'https://t.co/uHLNOVKOTH', 'expanded_url': 'http://Iwaspoisoned.com', 'display_url': 'Iwaspoisoned.com', 'indices': [25, 48]}]",False,8654,1,7,Fri Oct 20 02:12:41 +0000 2017,242,,,True,False,104544,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1154121731994525698/tFAKclr2_normal.png,https://pbs.twimg.com/profile_images/1154121731994525698/tFAKclr2_normal.png,https://pbs.twimg.com/profile_banners/921197448885886977/1563999000,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none,[]
Sat May 13 21:16:34 +0000 2023,1657495071242027009,@thebigheadjas That's what we call productivity. 👏,thebigheadjas,en,recent,86089860,86089860,Sam’s Club,SamsClub,"Bentonville, Arkansas","We are a membership wholesale club, offering superior products and services at outstanding values to our members. Tweet @SamsClub.",https://t.co/aQyh1Kcaax,"[{'url': 'https://t.co/aQyh1Kcaax', 'expanded_url': 'http://www.samsclub.com', 'display_url': 'samsclub.com', 'indices': [0, 23]}]",[],False,146015,6,947,Thu Oct 29 15:16:41 +0000 2009,1548,,,True,False,98204,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1459948503740948481/yZCJCYS9_normal.jpg,https://pbs.twimg.com/profile_images/1459948503740948481/yZCJCYS9_normal.jpg,https://pbs.twimg.com/profile_banners/86089860/1683663647,0084B4,FFFFFF,DDEEF6,333333,False,False,False,False,False,False,False,none,[]
Sat May 13 20:55:36 +0000 2023,1657489795872964612,@SamsClub bring back the nashville locations,SamsClub,en,recent,1557267699159506944,1557267699159506944,Jason,jason23lake,"Nashville, TN",Lebron the 🐐 Becky Lynch 🐐 🤷🏾‍♂️Acknowledge Me🩸,,,[],False,1515,4876,12,Wed Aug 10 07:28:53 +0000 2022,16726,,,False,False,14892,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1590906392474488833/WosArmbN_normal.jpg,https://pbs.twimg.com/profile_images/1590906392474488833/WosArmbN_normal.jpg,https://pbs.twimg.com/profile_banners/1557267699159506944/1660116678,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
Sat May 13 20:16:24 +0000 2023,1657479928768778241,"Ha...we have 2 Sam's Clubs withing a 15 mile radius here, and now we'll have a Costco between them. Costco moving into Walmart/SamsClub home territory is kind of bold. https://t.co/walJpmMNzs",,en,recent,1302772059630710784,1302772059630710784,Peggy Spoutible.com/peggy0242,peggy0242,"MI by birth, AR by choice","Get off your butt and vote. 
#Hogs   #DetroitTigers    #RedWings",https://t.co/RFRLA8ktE8,"[{'url': 'https://t.co/RFRLA8ktE8', 'expanded_url': 'https://spoutible.com/peggy0242', 'display_url': 'spoutible.com/peggy0242', 'indices': [0, 23]}]",[],False,390,1285,0,Mon Sep 07 00:54:11 +0000 2020,68819,,,False,False,10260,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1588709289283166208/pnmTer_H_normal.jpg,https://pbs.twimg.com/profile_images/1588709289283166208/pnmTer_H_normal.jpg,https://pbs.twimg.com/profile_banners/1302772059630710784/1680635975,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[]
Sat May 13 20:13:52 +0000 2023,1657479292010258437,@SamsClub wtf I used my card once for gas and was charged the $175 hold twice yesterday and still haven’t received my money back for just 20 I actually put in the tank 🤬🤬,SamsClub,en,recent,3248454524,3248454524,Roy Jones,RoyJones0220,"West Virginia, USA",Always Tired,,,[],False,32,1082,0,Thu Jun 18 06:11:22 +0000 2015,531,,,True,False,469,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1648153972295778307/MycLWGDd_normal.jpg,https://pbs.twimg.com/profile_images/1648153972295778307/MycLWGDd_normal.jpg,https://pbs.twimg.com/profile_banners/3248454524/1657839139,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
Sat May 13 20:06:19 +0000 2023,1657477391483129862,@breezylashae That is a truth that can't be denied! 🍕,breezylashae,en,recent,86089860,86089860,Sam’s Club,SamsClub,"Bentonville, Arkansas","We are a membership wholesale club, offering superior products and services at outstanding values to our members. Tweet @SamsClub.",https://t.co/aQyh1Kcaax,"[{'url': 'https://t.co/aQyh1Kcaax', 'expanded_url': 'http://www.samsclub.com', 'display_url': 'samsclub.com', 'indices': [0, 23]}]",[],False,146015,6,947,Thu Oct 29 15:16:41 +0000 2009,1548,,,True,False,98204,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1459948503740948481/yZCJCYS9_normal.jpg,https://pbs.twimg.com/profile_images/1459948503740948481/yZCJCYS9_normal.jpg,https://pbs.twimg.com/profile_banners/86089860/1683663647,0084B4,FFFFFF,DDEEF6,333333,False,False,False,False,False,False,False,none,[]
Sat May 13 19:00:13 +0000 2023,1657460757469057025,"@SamsClub your Calumet City, IL location needs another entry/exit created",SamsClub,en,recent,1198945374,1198945374,DrRob,RobLWattsJr,,Jesus Follower|Speaker|Minister|Husband|Father|Author of #MM40ET #BTBOTB #MM4ME|President s @ofmbi| https://t.co/EC26aoSasF |Speaker| drrlwjr@gmail.com,https://t.co/TPdav61cm6,"[{'url': 'https://t.co/TPdav61cm6', 'expanded_url': 'http://drrobempowerment.com', 'display_url': 'drrobempowerment.com', 'indices': [0, 23]}]","[{'url': 'https://t.co/EC26aoSasF', 'expanded_url': 'http://anchor.fm/dr-rob', 'display_url': 'anchor.fm/dr-rob', 'indices': [100, 123]}]",False,804,3760,7,Tue Feb 19 23:25:22 +0000 2013,17420,,,True,False,7524,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1455531992552980487/uT1A68RL_normal.jpg,https://pbs.twimg.com/profile_images/1455531992552980487/uT1A68RL_normal.jpg,https://pbs.twimg.com/profile_banners/1198945374/1562112272,FF691F,FFFFFF,EFEFEF,333333,True,False,False,False,False,False,False,none,[]
Sat May 13 18:49:51 +0000 2023,1657458148905549827,"Send some KELSO 🦅 LOVE 💛 💙 to all our CommUNITY partnerships that supported @KelsoHISD this week!!  🦅  Shout out to @ElSalvadorfoun2  (water), @ribsaus (BBQ),  @WraparoundService (food pantry), @SamsClub (gift card) @raisingcanes (Tea) ☕‼️ We greatly appreciate everything. https://t.co/BclRTuFPBA",,en,recent,922216008298979330,922216008298979330,Carmelita Calzada,Kelso_Wrap_life,,,,,[],False,89,121,0,Sun Oct 22 21:40:05 +0000 2017,598,,,False,False,321,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1353525037849075718/gq4O9FGH_normal.jpg,https://pbs.twimg.com/profile_images/1353525037849075718/gq4O9FGH_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
Sat May 13 18:43:06 +0000 2023,1657456451013713920,@SamsClub bring back that Nashville hot shrimp!!!!,SamsClub,en,recent,472530058,472530058,Mama Bear 🧸,_____LaMonae,,bitches is ass if we keeping it crack,,,[],False,1268,828,1,Tue Jan 24 01:40:23 +0000 2012,81649,,,True,False,104181,,False,False,False,AD1CAD,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1656911399954825217/PiofKlGS_normal.jpg,https://pbs.twimg.com/profile_images/1656911399954825217/PiofKlGS_normal.jpg,https://pbs.twimg.com/profile_banners/472530058/1680672226,D122D1,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none,[]
